"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"638","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Arsenophonus",NA
"51229","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Wigglesworthia",NA
"1345117","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Candidatus Annandia",NA
"623","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella",NA
"82983","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Hafniaceae","Obesumbacterium",NA
"2866570","Bacteria","Pseudomonadota","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Aggregatibacter",NA
"1927128","Bacteria","Pseudomonadota","Gammaproteobacteria","Vibrionales","Vibrionaceae","Enterovibrio",NA
"451","Bacteria","Pseudomonadota","Gammaproteobacteria","Legionellales","Legionellaceae","Tatlockia",NA
"463","Bacteria","Pseudomonadota","Gammaproteobacteria","Legionellales","Legionellaceae","Fluoribacter",NA
"2856608","Bacteria","Pseudomonadota","Gammaproteobacteria","Legionellales","Coxiellaceae","Rickettsiella",NA
"1400862","Bacteria","Pseudomonadota","Gammaproteobacteria","","Candidatus Competibacteraceae","Candidatus Competibacter",NA
"2652803","Bacteria","Pseudomonadota","Gammaproteobacteria","","","Candidatus Azoamicus",NA
"2980099","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Paenalcaligenes",NA
"1056807","Bacteria","Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","Morococcus",NA
"2795389","Bacteria","Pseudomonadota","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Denitromonas",NA
"2661583","Bacteria","Pseudomonadota","Betaproteobacteria","","","Candidatus Profftella",NA
"1576550","Bacteria","Pseudomonadota","Betaproteobacteria","","","Candidatus Kinetoplastibacterium",NA
"1528099","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Lawsonellaceae","Lawsonella",NA
"1912795","Bacteria","Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Boudabousia",NA
"2758440","Bacteria","Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Changpingibacter",NA
"78258","Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Parascardovia",NA
"1884905","Bacteria","Actinomycetota","Actinomycetes","Candidatus Nanopelagicales","Candidatus Nanopelagicaceae","Candidatus Planktophila",NA
"2894156","Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Leptogranulimonas",NA
"1870985","Bacteria","Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Arabiibacter",NA
"1613","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus",NA
"152331","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lentilactobacillus",NA
"231049","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Furfurilactobacillus",NA
"1625","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Fructilactobacillus",NA
"51664","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lapidilactobacillus",NA
"208199","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Pseudalkalibacillus",NA
"2743772","Bacteria","Bacillota","Bacilli","Bacillales","Alicyclobacillaceae","Effusibacillus",NA
"865","Bacteria","Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae","Pectinatus",NA
"2763669","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Qiania",NA
"2576756","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Caproicibacter",NA
"2994078","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Caproicibacterium",NA
"143361","Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Filifactor",NA
"471827","Bacteria","Bacillota","Clostridia","Eubacteriales","Peptococcaceae","Candidatus Desulforudis",NA
"51515","Bacteria","Bacillota","Clostridia","Eubacteriales","Peptococcaceae","Dehalobacterium",NA
"2086585","Bacteria","Bacillota","Clostridia","Eubacteriales","Christensenellaceae","Christensenella",NA
"1565","Bacteria","Bacillota","Clostridia","Eubacteriales","Desulfotomaculaceae","Desulfotomaculum",NA
"1323375","Bacteria","Bacillota","Clostridia","Halanaerobiales","","Anoxybacter",NA
"499229","Bacteria","Bacillota","Clostridia","Thermosediminibacterales","Tepidanaerobacteraceae","Tepidanaerobacter",NA
"2751313","Bacteria","Bacillota","Clostridia","Koleobacterales","Koleobacteraceae","Koleobacter",NA
"2853432","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Allobaculum",NA
"2806552","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Bulleidia",NA
"1702221","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalibaculum",NA
"1871025","Bacteria","Bacillota","","","","Ndongobacter",NA
"1147","Bacteria","Cyanobacteriota","Cyanophyceae","Synechococcales","Merismopediaceae","Synechocystis",NA
"147322","Bacteria","Cyanobacteriota","Cyanophyceae","Oscillatoriales","Sirenicapillariaceae","Limnospira",NA
"2546366","Bacteria","Cyanobacteriota","Cyanophyceae","Chroococcales","Aphanothecaceae","Rippkaea",NA
"2102","Bacteria","Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",NA
"171284","Bacteria","Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasmopsis",NA
"215578","Bacteria","Mycoplasmatota","Mollicutes","Entomoplasmatales","","Williamsoniiplasma",NA
"38986","Bacteria","Mycoplasmatota","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Alteracholeplasma",NA
"2710758","Bacteria","Chloroflexota","Candidatus Thermofonsia","Phototrophicales","Phototrophicaceae","Phototrophicus",NA
"155537","Bacteria","Bacteroidota","Cytophagia","Cytophagales","Microscillaceae","Microscilla",NA
"281093","Bacteria","Chlorobiota","Chlorobiia","Chlorobiales","Chlorobiaceae","Prosthecochloris",NA
"1882918","Bacteria","Myxococcota","Myxococcia","Polyangiales","Polyangiaceae","Pajaroellobacter",NA
"2943192","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Pirellulaceae","Blastopirellula",NA
"1930276","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Lacipirellulaceae","Adhaeretor",NA
"2730359","Bacteria","Verrucomicrobiota","","","","Methylacidimicrobium",NA
"1704307","Bacteria","Verrucomicrobiota","Spartobacteria","","","Candidatus Xiphinematobacter",NA
"71667","Bacteria","Chlamydiota","Chlamydiia","Parachlamydiales","Waddliaceae","Waddlia",NA
"1930593","Bacteria","Candidatus Omnitrophica","","","","Candidatus Velamenicoccus",NA
"483547","Bacteria","Thermodesulfobacteriota","Desulfuromonadia","Desulfuromonadales","Geoalkalibacteraceae","Geoalkalibacter",NA
"181663","Bacteria","Thermodesulfobacteriota","Desulfobacteria","Desulfobacterales","Desulfosudaceae","Desulfosudis",NA
"2358","Bacteria","Thermodesulfobacteriota","Desulfomonilia","Desulfomonilales","Desulfomonilaceae","Desulfomonile",NA
"167642","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Ilyobacter",NA
"187101","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Sneathia",NA
"844","Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Wolinella",NA
"2925411","Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum",NA
"291048","Bacteria","Campylobacterota","Epsilonproteobacteria","Nautiliales","Nautiliaceae","Caminibacter",NA
"2719989","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Entomospira",NA
"150829","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Breznakiellaceae","Leadbettera",NA
"215591","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Breznakiellaceae","Gracilinema",NA
"29510","Bacteria","Spirochaetota","Spirochaetia","Leptospirales","Leptospiraceae","Turneriella",NA
"180","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Leptospirillum",NA
"2715679","Bacteria","Nitrospirota","Thermodesulfovibrionia","Thermodesulfovibrionales","Dissulfurispiraceae","Dissulfurispira",NA
"1643951","Bacteria","Thermotogota","Thermotogae","Thermotogales","Thermotogaceae","Pseudothermotoga",NA
"1330330","Bacteria","Thermotogota","Thermotogae","Kosmotogales","Kosmotogaceae","Kosmotoga",NA
"1441386","Bacteria","Thermotogota","Thermotogae","Mesoaciditogales","Mesoaciditogaceae","Athalassotoga",NA
"2665156","Bacteria","Candidatus Saccharibacteria","","","","Candidatus Mycosynbacter",NA
"2841264","Bacteria","Candidatus Saccharibacteria","","","","Candidatus Minimicrobia",NA
"2066483","Bacteria","","Candidatus Babeliae","Candidatus Babeliales","Candidatus Chromulinivoraceae","Candidatus Chromulinivorax",NA
"2735562","Bacteria","Candidatus Absconditabacteria","","Candidatus Absconditabacterales","Candidatus Absconditicoccaceae","Candidatus Absconditicoccus",NA
"1750598","Bacteria","","Deltaproteobacteria","","","Dissulfurimicrobium",NA
"336261","Bacteria","Synergistota","Synergistia","Synergistales","Thermovirgaceae","Thermovirga",NA
"64160","Bacteria","Aquificota","Aquificae","Desulfurobacteriales","Desulfurobacteriaceae","Desulfurobacterium",NA
"248039","Bacteria","Deferribacterota","Deferribacteres","Deferribacterales","Mucispirillaceae","Mucispirillum",NA
"2847778","Bacteria","Atribacterota","Atribacteria","Atribacterales","Atribacteraceae","Atribacter",NA
"1048396","Archaea","Euryarchaeota","Halobacteria","Haloferacales","Halorubraceae","Halopenitus",NA
"293091","Archaea","Euryarchaeota","Halobacteria","Haloferacales","Haloferacaceae","Haloquadratum",NA
"45989","Archaea","Euryarchaeota","Methanomicrobia","Methanomicrobiales","Methanomicrobiaceae","Methanoculleus",NA
"2199","Archaea","Euryarchaeota","Methanomicrobia","Methanomicrobiales","Methanomicrobiaceae","Methanogenium",NA
"2202","Archaea","Euryarchaeota","Methanomicrobia","Methanomicrobiales","Methanospirillaceae","Methanospirillum",NA
"1175445","Archaea","Euryarchaeota","Methanomicrobia","Methanocellales","Methanocellaceae","Methanocella",NA
"145260","Archaea","Euryarchaeota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanothermobacter",NA
"2320","Archaea","Euryarchaeota","Methanopyri","Methanopyrales","Methanopyraceae","Methanopyrus",NA
"1316941","Archaea","Euryarchaeota","Archaeoglobi","Archaeoglobales","Archaeoglobaceae","Archaeoglobus",NA
"2933293","Archaea","Euryarchaeota","Methanonatronarchaeia","Methanonatronarchaeales","Methanonatronarchaeaceae","Methanonatronarchaeum",NA
"79601","Archaea","Thermoproteota","Thermoprotei","Sulfolobales","Sulfolobaceae","Metallosphaera",NA
"1294262","Archaea","Thermoproteota","Thermoprotei","Sulfolobales","Sulfolobaceae","Sulfuracidifex",NA
"13773","Archaea","Thermoproteota","Thermoprotei","Thermoproteales","Thermoproteaceae","Pyrobaculum",NA
"184117","Archaea","Thermoproteota","Thermoprotei","Thermoproteales","Thermoproteaceae","Thermoproteus",NA
"76887","Archaea","Thermoproteota","Thermoprotei","Thermoproteales","Thermoproteaceae","Caldivirga",NA
"94694","Archaea","Thermoproteota","Thermoprotei","Desulfurococcales","Desulfurococcaceae","Desulfurococcus",NA
"54254","Archaea","Thermoproteota","Thermoprotei","Desulfurococcales","Desulfurococcaceae","Thermosphaera",NA
"160233","Archaea","Thermoproteota","Thermoprotei","Desulfurococcales","Desulfurococcaceae","Ignicoccus",NA
"56636","Archaea","Thermoproteota","Thermoprotei","Desulfurococcales","Desulfurococcaceae","Aeropyrum",NA
"1273541","Archaea","Thermoproteota","Thermoprotei","Desulfurococcales","Pyrodictiaceae","Pyrodictium",NA
"54248","Archaea","Thermoproteota","Thermoprotei","Desulfurococcales","Pyrodictiaceae","Hyperthermus",NA
"2269","Archaea","Thermoproteota","Thermoprotei","Thermofilales","Thermofilaceae","Thermofilum",NA
"200415","Archaea","Thermoproteota","Thermoprotei","Acidilobales","Caldisphaeraceae","Caldisphaera",NA
"1577685","Archaea","Thermoproteota","Thermoprotei","Acidilobales","Acidilobaceae","Acidilobus",NA
"497727","Archaea","Nitrososphaerota","Nitrososphaeria","Nitrososphaerales","Nitrososphaeraceae","Nitrososphaera",NA
"498374","Archaea","Nitrososphaerota","Nitrososphaeria","Candidatus Nitrosocaldales","Candidatus Nitrosocaldaceae","Candidatus Nitrosocaldus",NA
"2259673","Archaea","Nitrososphaerota","","Nitrosopumilales","Nitrosopumilaceae","Nitrosarchaeum",NA
"1874277","Archaea","Nitrososphaerota","Conexivisphaeria","Conexivisphaerales","Conexivisphaeraceae","Conexivisphaera",NA
"498846","Archaea","Candidatus Korarchaeota","","","","Candidatus Korarchaeum",NA
"74968","Archaea","Candidatus Thermoplasmatota","Thermoplasmata","Thermoplasmatales","Ferroplasmaceae","Ferroplasma",NA
"2565781","Archaea","Candidatus Nanohaloarchaeota","Candidatus Nanohalobia","Candidatus Nanohalobiales","Candidatus Nanohalobiaceae","Candidatus Nanohalobium",NA
"1778262","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Candidatus Doolittlea",NA
"82135","Bacteria","Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Fannyhessea",NA
"1457141","Bacteria","Chlamydiota","Chlamydiia","Chlamydiales","Chlamydiaceae","Chlamydia",NA
"505249","Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Arcobacteraceae","Malaciobacter",NA
"2352","Bacteria","Deferribacterota","Deferribacteres","Deferribacterales","Flexistipitaceae","Flexistipes",NA
"1603555","Archaea","Nitrososphaerota","","","","Candidatus Nitrosotenuis",NA
"1920749","Archaea","Candidatus Micrarchaeota","","","","Candidatus Mancarchaeum",NA
"2282148","Archaea","Candidatus Micrarchaeota","Candidatus Micrarchaeia","Candidatus Micrarchaeales","Candidatus Micrarchaeaceae","Candidatus Micrarchaeum",NA
"2487150","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Metakosakonia",NA
"1971488","Bacteria","Pseudomonadota","Gammaproteobacteria","","","Candidatus Nardonella",NA
"1794699","Bacteria","Bacillota","Clostridia","Thermoanaerobacterales","Thermodesulfobiaceae","Thermodesulfobium",NA
"2714928","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelothrix",NA
"399025","Bacteria","Mycoplasmatota","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Candidatus Phytoplasma",NA
"2261","Archaea","Euryarchaeota","Thermococci","Thermococcales","Thermococcaceae","Pyrococcus",NA
"1406512","Archaea","Candidatus Thermoplasmatota","Thermoplasmata","Methanomassiliicoccales","Methanomassiliicoccaceae","Methanomassiliicoccus",NA
"114186","Bacteria","Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Candidatus Carsonella",NA
"2940302","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Fructobacillus",NA
"1884915","Bacteria","Actinomycetota","Actinomycetes","Candidatus Nanopelagicales","Candidatus Nanopelagicaceae","Candidatus Nanopelagicus",NA
"971279","Archaea","Euryarchaeota","Thermococci","Thermococcales","Thermococcaceae","Palaeococcus",NA
"2919598","Bacteria","Pseudomonadota","Gammaproteobacteria","Candidatus Comchoanobacterales","Candidatus Comchoanobacteraceae","Candidatus Comchoanobacter",NA
"1802984","Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Candidatus Midichloriaceae","Candidatus Fokinia",NA
"2039","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Tropherymataceae","Tropheryma",NA
"1926881","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Izhakiella",NA
"2601646","Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Candidatus Sneabacter",NA
"1871034","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Vaginimicrobium",NA
"1469144","Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales","Carbonactinosporaceae","Carbonactinospora",NA
"35762","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Streptosporangiaceae","Planobispora",NA
"2681861","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Sporofaciens",NA
"118562","Bacteria","Cyanobacteriota","Cyanophyceae","Oscillatoriales","Microcoleaceae","Arthrospira",NA
"207921","Bacteria","Cyanobacteriota","Cyanophyceae","Oscillatoriales","Oscillatoriaceae","Lyngbya",NA
"81459","Bacteria","Mycoplasmatota","Mollicutes","Entomoplasmatales","Entomoplasmataceae","Entomoplasma",NA
"1415657","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","","Candidatus Walczuchella",NA
"2681469","Bacteria","Chlamydiota","Chlamydiia","Chlamydiales","Chlamydiaceae","Chlamydiifrater",NA
"469812","Bacteria","Chlamydiota","Chlamydiia","Chlamydiales","Candidatus Clavichlamydiaceae","Candidatus Clavichlamydia",NA
"340071","Bacteria","Chlamydiota","Chlamydiia","Parachlamydiales","Criblamydiaceae","Criblamydia",NA
"2917812","Archaea","Euryarchaeota","Halobacteria","Haloferacales","Halorubraceae","Natronocalculus",NA
"2776706","Archaea","Thermoproteota","Thermoprotei","Thermofilales","Thermofilaceae","Infirmifilum",NA
"1577791","Archaea","Candidatus Thermoplasmatota","Thermoplasmata","Methanomassiliicoccales","Methanomassiliicoccaceae","Candidatus Methanoplasma",NA
"138073","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Candidatus Regiella",NA
"2738837","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Budviciaceae","Insectihabitans",NA
"61644","Bacteria","Pseudomonadota","Gammaproteobacteria","Chromatiales","Chromatiaceae","Chromatium",NA
"28907","Bacteria","Pseudomonadota","Gammaproteobacteria","Thiotrichales","Fastidiosibacteraceae","Caedibacter",NA
"2109686","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Butyricicoccus",NA
"338644","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiales Family XVII. Incertae Sedis","Sulfobacillus",NA
"71188","Bacteria","Cyanobacteriota","Cyanophyceae","Pseudanabaenales","Pseudanabaenaceae","Limnothrix",NA
"1371","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Marinococcus",NA
"2058318","Bacteria","Bacillota","Bacilli","Bacillales","Planococcaceae","Planomicrobium",NA
"547144","Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Hydrogenobaculum",NA
